group,name,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,distance_from_origin_mean,distance_from_origin_std,distance_from_origin_min,distance_from_origin_max,velocity_xy_mean,velocity_xy_std,velocity_xy_min,velocity_xy_max,velocity_z_mean,velocity_z_std,velocity_z_min,velocity_z_max,length_mean,length_std,length_min,length_max,height_mean,height_std,height_min,height_max,torso_angle_mean,torso_angle_std,torso_angle_min,torso_angle_max,angle_to_origin_mean,angle_to_origin_std,angle_to_origin_min,angle_to_origin_max,frequency,total_duration,duration
resilient,pre102,10,0.43131169674087594,1.6835572419794813,-3.1018753,3.118412555,-0.22747204953649636,10.664209685400493,-124.8280727,4.960417904,16.357548847149634,6.868589685281625,2.570390775,41.28472161,5.1013099934525545,1.6984436142297614,1.494214073,8.612950401,3.699317656529197,2.4770197629036312,0.019675208,11.63425881,1.6094342391605838,1.8201892229921592,0.005493992,12.29548892,4.871478124766423,0.668823829419992,2.835791002,6.331734189,1.2999428525510948,0.7270528947529323,0.017269231,3.249447019,2.918706039291971,0.1534225380633269,2.428018672,3.138618086,1.4963807525072994,0.8526154075256965,0.165461601,3.133431602,0.03743961352657005,0.02322033898305085,0.4419354838709677
resilient,pre102,11,0.9972686501690647,1.7114353152740687,-3.004318369,3.121508474,-0.050025879870503547,10.670597926719616,-2.830348055,125.0266131,15.78899563510072,6.54899287528429,0.637572266,36.3347441,6.118421021464029,1.4027346905977227,2.392834203,9.000940209,3.8468107072338134,2.372448813198501,0.039723372,13.59855996,2.5411398834640284,2.2181682256488147,0.007551073,15.86759951,4.291000111280575,0.8098887275014004,1.495583588,5.844414878,2.3496040021978417,1.1887652217351747,0.042853673,5.714244424,2.7907332014316544,0.3096767519252722,0.837724127,3.138854854,1.3712047473057554,0.7852293121128974,0.00202792,3.136433786,0.035024154589371984,0.023559322033898305,0.4793103448275862
resilient,pre102,12,0.20877552176774195,1.537796909509992,-2.794120798,2.198602554,0.02475323620645161,0.8011695857230332,-1.445693619,2.156648935,15.040946449025808,6.462229343556833,1.249727932,35.54214791,5.163750898154839,1.5022396148707942,2.267306834,7.82975036,1.7707072015483871,1.225906227939904,0.029342223,6.465856744,1.793119083703226,1.7855592172941186,0.010432194,11.82853375,3.9657160772516127,0.7223394755859244,2.467861239,5.349752417,3.1640439940322582,0.993438361241921,1.056841724,5.101471973,2.944251935567742,0.12531598574564293,2.509174311,3.136594038,0.810405332651613,0.6458914032196575,0.016676337,2.982057696,0.018115942028985508,0.013135593220338982,0.5166666666666667
resilient,pre102,13,-0.28496578108482146,1.793814500076801,-3.10149452,3.091046521,0.21046952813392864,11.8442049939649,-3.03708957,124.4904678,16.28654477939732,6.87052468741014,2.751443737,43.40265798,5.445041378866072,1.4432625085802997,1.761043912,8.460018522,6.937379512566964,3.4612526578536498,0.12871589,16.83630519,1.8698271993839286,1.2424105647262793,0.005915142,5.612333385,5.0792542993348215,0.6779618660068069,2.748173106,6.381043254,1.3326524753303572,0.7601700051868343,0.012302043,3.650126332,2.9393614541473214,0.22411054335725572,1.932027211,3.140146214,1.556182016044643,0.6802733447521648,0.013452972,3.127996718,0.024154589371980676,0.018983050847457626,0.5599999999999999
resilient,pre102,14,-0.0024604340655737626,2.3932167053408473,-3.028524032,3.103280323,-1.1670477099016392,15.999567563805249,-123.9851898,2.383049719,14.713211343377049,7.590675731633019,3.31714297,37.95602514,5.009667068737706,1.6135299373469838,2.574931705,7.842722,3.7651677285245904,2.464022646845981,0.660897184,12.98893103,2.9123499119508196,1.4647804174662418,0.00763269,7.461043467,3.9598361947377048,1.2779145785029626,1.60280863,5.639696086,2.8150484022459015,1.210887789640381,0.485107669,4.726408905,2.6750326387540984,0.41596075850284175,1.797111286,3.122051424,1.942307627180328,0.5895012184522546,0.492078597,2.913171327,0.008454106280193236,0.005169491525423729,0.43571428571428567
resilient,pre102,15,-0.03083329961601307,1.6843538689137307,-3.140285087,3.128800858,0.35117920909967315,7.1545043618531,-2.035523437,125.42094,14.943069531009805,6.399711462799519,0.782442896,34.9614209,5.6246677854754905,1.3659424017049222,2.045304815,8.814902776,1.2737826937173202,1.4905217500918961,0.018858916,10.25445986,0.8308323034166667,1.308654865111151,8.74e-05,11.6263329,3.6011407455130717,0.7392862118364437,1.580222338,6.024520376,2.8311272756993464,1.0169499299427922,0.284164916,6.133795146,2.92968746428268,0.18945398572546823,1.220400278,3.140635698,0.840271517745098,0.6447996935822665,0.000329774,2.956144849,0.021739130434782608,0.05186440677966102,1.7
resilient,pre102,17,1.405511072076923,2.5131272684730015,-3.054968008,3.036571395,8.181571315153846,34.763379405340274,-1.778814472,123.877669,11.905149535307693,6.492457258618304,3.016465573,24.79543484,6.845551031538462,0.05123633927939744,6.780723799,6.928799716,4.200978911615385,1.476868946653808,2.052724071,6.534333216,2.758947786307692,0.9013563711271292,1.349257088,4.196275364,3.882861353307692,0.29885792878414025,3.454284392,4.382511726,2.5864225882307696,0.7072313724371636,1.564038602,3.759622638,2.6491648993846155,0.24103407087960255,2.250525928,2.899099193,1.7952822094615386,0.0932366957723008,1.604089017,1.941076245,0.0012077294685990338,0.0011016949152542373,0.65
resilient,pre102,18,0.020378584678733047,1.9791196108958493,-3.111573196,3.133598524,0.28737749105429866,10.328236575964787,-125.2455701,125.2042065,15.763306475622173,6.725731647625109,2.556465684,41.03563849,4.75446462361991,1.6730413253919503,1.539666543,7.857611852,2.1028870314162895,1.5060894539336263,0.028804215,8.445388988,2.037261833108597,1.6841457226140706,0.009006304,9.964716759,3.639763492791855,0.7011870717320456,1.648840322,5.449538073,3.824691485995475,0.9840620667831569,0.777482022,5.790347463,2.7880268225610862,0.30245379128436584,1.966366352,3.140931739,0.7295102585180995,0.46972745791019105,0.000410298,2.223369362,0.036231884057971016,0.03745762711864407,0.7366666666666666
resilient,pre102,23,0.6552790437261539,1.702327649478557,-3.087249405,3.14119648,-0.10651304492307691,9.799765871097845,-124.1539218,3.680026652,17.032488087024614,7.473477949098732,2.998177439,44.00776054,4.569177983043077,1.8415361904212493,0.171887308,8.386882413,7.5188342462123074,3.951793052308377,0.151298894,19.4756491,1.4598729458215385,1.3793652182341751,0.000282302,6.19880289,5.552591124141538,0.6411244546308783,3.853091804,6.759125869,0.8014979114,0.6239324848571828,0.010926442,2.94687946,2.9756342799415383,0.1394937720098081,2.425954309,3.140667206,2.0253605188523074,0.7662029134331585,0.007728808,3.134761329,0.016908212560386472,0.02754237288135593,1.1607142857142858
resilient,pre102,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
resilient,pre103,0,0.33939362955869073,1.6911250451869115,-3.125025169,3.105806598,-0.02132273953273139,7.298476903124771,-124.9788207,124.495342,15.623384955829572,6.913449732512703,1.770852631,42.18696339,5.454276948121897,1.6396126727433895,0.429733072,8.678152944,3.3765282328510158,2.7967502803435447,0.012448082,14.84768585,1.7495368834717833,1.7753093583342094,0.00019372,22.97567557,4.991557571519188,1.1015853088052092,2.210275151,7.66962355,1.6007125466534988,0.999726372955265,0.006395623,3.68430818,2.915293484925508,0.20364285814971853,1.363584045,3.14147304,2.0528775718555305,0.780080831073377,0.02547603,3.135398769,0.13636363636363635,0.07508474576271186,0.4922222222222222
resilient,pre103,1,0.15751965275555557,1.7119074140266812,-3.072980194,3.018264199,-0.16843881370000002,6.626805401752398,-123.4128058,3.796443788,16.957467314025,6.784340747591389,4.662370794,38.84284039,5.973624263483334,1.6208042500272681,0.213082537,8.909006401,3.677552632436111,2.38704015582925,0.036724098,10.3022693,6.230859998905555,4.4370832541941905,0.007928206,17.84743783,3.9710770104166664,0.9639166392514232,1.159651039,6.436520949,2.8646717956277774,1.6385075664737467,0.008846985,6.055346394,2.7224112408416667,0.41247875896443326,0.13213666,3.138738751,1.9461866968250001,0.6579618620525989,0.071259092,3.109826521,0.09242424242424242,0.030508474576271188,0.29508196721311475
resilient,pre103,2,0.3615116593284314,1.8405210080448295,-3.125781998,3.141146862,0.5430830186764707,10.72143929399725,-3.416558039,125.09834,16.460513909796568,6.723896992755618,1.44242775,41.06635927,7.448762188034314,1.4760464337887707,3.007972397,9.746647685,2.2377331376078433,1.5049121084665336,0.107727479,10.76250312,5.046173361485295,2.9767599092400725,0.000576747,12.51994436,3.2815002731936276,1.1108852011270234,0.856773389,6.173494002,4.31366159119853,1.5054913973024195,0.156098361,6.315381328,2.4488033866250003,0.7859293589954928,0.018581955,3.140838949,1.9244986348112747,0.7916535587260857,0.021272194,3.137314206,0.06363636363636363,0.03457627118644068,0.48571428571428565
resilient,pre103,3,0.1033562807643312,1.7339931890420437,-3.106462973,3.11606337,-0.18948273648726116,11.189640730514125,-125.0312057,125.147888,16.796651614557323,7.441464592067313,2.141130616,44.16958583,5.468247029664012,1.9217790150734118,0.277338083,8.747837297,7.292829591867834,4.758098334451261,0.101285434,23.55418826,0.918594420433121,1.1688782019583488,0.002422058,11.71856602,6.24466062189172,0.5807766452498607,4.131803901,7.730219648,0.43048732627070063,0.3792685476553163,0.000679928,2.582257031,2.9948220256464966,0.11191764274635756,2.581398114,3.141472878,1.9958082642531845,0.6790019538870705,0.00435229,3.138691167,0.07272727272727272,0.05322033898305085,0.6541666666666667
resilient,pre103,4,0.21038828841362917,1.7856527923658254,-3.140154203,3.136700266,0.15015310431933443,9.329565911450711,-125.5451688,125.573848,15.589134474109349,6.748162721593469,2.210340176,44.31906287,5.580727231511093,1.6076046617882545,0.837517962,8.915710905,3.3274873703526153,2.6005214327744772,0.00421028,14.39360826,1.0519061809627577,1.8506794361897991,3.79e-06,21.13232799,5.1652812923264655,0.8912935396815157,2.26453187,7.311907325,0.6665016892765452,0.4994818561823465,0.000573349,3.704506226,2.8890049992963553,0.2568018279378,1.230189096,3.141578327,1.7675623205229793,0.7951838824843174,0.002653431,3.136654806,0.08181818181818182,0.10669491525423729,1.1685185185185185
resilient,pre103,5,0.13142284357467535,1.5949714603119673,-3.083117802,3.137886112,-0.33101568203084414,10.09164257363102,-3.650587234,124.6803996,16.159899883160715,7.202497355878412,1.162951186,48.4681813,5.198820658199676,1.5198031254356146,0.555907435,8.368356991,4.674869449688312,3.4948823129620052,0.051524994,21.77156508,2.15831214287013,2.940476168932813,0.000984571,17.67821327,4.894400308275975,0.7327258267317811,2.474945319,6.926008371,1.2778250634805195,0.8498752349428944,0.007685169,4.702465318,2.8905096293068184,0.18142728438996153,2.213176067,3.141274844,1.4813074684821428,0.8022362309657375,0.019984847,3.136509939,0.06212121212121212,0.05220338983050848,0.751219512195122
resilient,pre103,6,0.155178620159919,1.5922458252801586,-3.117881222,3.140887818,0.2731985843704453,5.695102858989845,-3.205702601,125.2888686,15.93282677194332,6.608773452330431,0.911619094,38.89491089,7.512672301860324,1.8697227434877062,1.753599324,9.908939714,1.780307728046559,1.2033939728170764,0.05256271,8.867036531,3.267758502961539,3.003773353911866,0.001341652,15.4802565,2.6473418865991905,0.8198798556569464,0.418731975,4.778738221,5.557710393791498,0.5566437925729449,2.800040008,6.269479009,2.11763976852834,0.7495898277196966,0.006141787,3.136808509,1.49708032392915,0.8123103553508536,0.016892311,3.130322595,0.05454545454545454,0.041864406779661016,0.6861111111111111
resilient,pre103,7,0.4310052084070352,1.6782768180610343,-3.113544321,3.108734128,-0.1791280052437186,6.298265788123464,-124.3042307,2.350724847,15.087201955037688,6.081513099716143,2.058812747,36.39761203,6.508690426198492,1.8161806567872203,2.50899546,9.117357948,2.2037710583065326,2.1604107285268515,0.016377961,11.14032391,1.6235872789673367,2.3074654780080484,0.001550059,27.43532442,2.86465749640201,1.0529571963648632,0.348211192,4.85082672,3.9842661044572867,1.543282331803445,0.414934658,6.305169496,2.228814879168342,0.8189302663357466,0.016943334,3.137925341,1.7154221595100503,0.987633187189781,0.013851439,3.127494294,0.03484848484848485,0.033728813559322036,0.8652173913043478
resilient,pre103,8,-0.03608289803345725,1.7824122740431037,-3.028426583,3.099269322,-0.5942309230260223,13.118614316333495,-124.6312711,2.863468211,16.56658109056877,7.355134332220667,2.360967663,39.86235446,5.323393067464684,1.852649152121413,1.113039976,8.448787987,6.154691663070632,3.9595466446738627,0.351378993,19.51798971,3.0040594081486987,2.978841687794332,0.005414269,33.01220543,5.388896462762082,0.8930488366101765,2.710349371,7.328030294,1.3921613916877322,1.0631687126249099,0.004338903,4.214772352,2.890302918330855,0.16381940440474063,2.115116396,3.135473634,1.922487827802974,0.749957956336195,0.028113939,3.135364493,0.02878787878787879,0.022796610169491527,0.7078947368421052
resilient,pre103,9,0.48170217884935895,1.7912713950546806,-3.129369942,3.139442505,-0.0787717846410256,10.00384795599005,-125.2167857,3.233254629,15.697891162227565,6.550390547843407,2.947964109,38.21472448,5.713134038176283,1.3051250947037174,0.501534765,8.726585188,3.892778856386218,2.6952955197580484,0.053436123,15.71904588,1.6693405269599357,2.375471875017742,0.001049233,13.99081575,5.296281457211538,0.8526912364916388,2.880569828,7.035354954,0.802833981176282,0.7362277953929792,0.001035915,4.183322905,2.908489066483974,0.17247998271047307,2.355819931,3.141300115,1.7220005650576924,0.826003202910938,0.002286388,3.137743982,0.04393939393939394,0.05288135593220339,1.0758620689655172
resilient,pre103,10,0.558291066184492,1.7408424534343538,-3.126286738,3.141551697,0.14854724418983953,11.19644646182044,-124.300634,4.349833092,15.907215516013368,6.4877140952662975,2.796604567,41.96761545,4.680437817818182,1.4513779267122366,0.667956323,8.184604848,4.389003931574867,3.036346417936122,0.002423863,14.27880943,1.5454782645855616,1.9585829975307096,0.00163662,16.198224,5.189670230927808,0.6315040616518537,3.446938821,6.951760474,0.9991216191176471,0.706087011904751,0.001958931,3.751780291,2.8955404325320853,0.13735594242705332,2.241231525,3.141416945,1.5208911571604278,0.8607323997772485,0.014539695,3.138211203,0.03636363636363636,0.03169491525423729,0.7791666666666667
resilient,pre103,11,0.79491707559375,1.1842878417073124,-2.98436756,3.137307678,-1.2073362600703126,0.891326709753306,-3.279481226,0.169809892,16.22434101041406,6.064907575495396,2.761052337,32.56023304,6.027632347289062,1.3833408106489287,3.238111082,8.766721764,3.799994596546875,2.8208659838324195,0.13427903,10.42724458,3.0474313578984376,2.5256598481595,0.050005749,12.72836012,4.352438765195313,0.913547759062016,2.140905939,6.231898373,2.1683765674140627,1.1704491557308876,0.020566218,5.317276083,2.83950605259375,0.28610394549427626,1.541426019,3.13527941,1.895782710921875,0.5329472375067745,0.588843952,3.059427396,0.022727272727272728,0.010847457627118645,0.42666666666666664
resilient,pre103,12,0.42421399833333334,1.6517377073838888,-3.086107741,2.943355986,-0.2542119457388889,9.343449993692985,-124.6593345,1.931939002,14.933421410266666,6.268713096428775,0.800930355,32.62879036,4.746181770411112,1.0430940345189195,2.244000848,6.86631453,2.3584424160444444,1.780053518481482,0.001297507,8.787699543,1.8069328748777775,1.372550738121749,0.006389437,8.003548898,3.551895717283333,0.8215638449591911,1.975277422,5.475282738,3.1210136963666666,1.0325846175326134,0.698481341,5.037849411,2.8033872439222223,0.19779194878021816,2.258128809,3.141565319,1.6634572818388889,0.736268946556345,0.007341838,3.041305186,0.015151515151515152,0.015254237288135594,0.9
resilient,pre103,13,0.754304012795031,1.9312276636529058,-3.001812452,3.0442866,0.06742604914906825,9.882499313648902,-2.741107147,124.3708061,16.14751880790062,5.9518435100193985,3.914944885,32.58815361,5.016176729484472,1.612618401828943,1.227774189,8.599258149,4.989288944248448,4.250001294378637,0.047153063,16.16495076,1.7128917439503106,2.0073215914592146,0.004135873,11.01123864,5.2174535909441,1.1301438346556743,3.203375501,6.890144177,1.5305869391055902,1.057654887315918,0.002322614,3.19279869,2.895410700068323,0.17958879770215816,2.274643972,3.136033698,1.5474632262173913,0.4568717830024635,0.076538486,2.643049177,0.016666666666666666,0.01364406779661017,0.7318181818181818
resilient,pre103,14,0.44417850929120883,1.5299704198018778,-3.115777718,3.130189489,0.24799098348626375,11.328892410924588,-124.1891147,124.3553808,15.385290823236264,6.425885542173776,0.768222105,37.44671087,5.740786475447802,1.3489640354568293,1.989959324,8.466015458,3.0800168309532965,1.8680114965569934,0.029660968,13.62049537,3.3851532865906595,2.1011057864879916,0.023024822,13.20425445,3.992597994703297,0.7983350439483712,2.213007986,7.246093188,3.6741606252197805,1.2779862247076763,0.03182189,5.733279954,2.6193818162857143,0.33129106188870655,1.672277295,3.137076152,1.914339070956044,0.708937531571624,0.028555705,3.138888924,0.031818181818181815,0.030847457627118643,0.8666666666666666
resilient,pre103,15,-0.26345553969751695,1.6808538259468508,-3.043251386,3.141315706,0.03571954847629796,8.44180912051221,-125.2008061,125.2195706,14.886619515000001,6.277120383179225,2.69460366,35.69689775,5.64498239857562,1.3376566506706318,1.451941155,8.127839426,1.1680518226072236,1.2253006204801093,0.01277835,8.783386377,0.7429603436320541,1.1460754717522372,6.09e-05,9.745672194,3.8437768441670426,0.699980920849803,2.260384385,5.830096427,2.652188756209932,0.8042509716258021,0.856135436,4.891581044,2.6717759499345375,0.3484564639602695,1.84957319,3.138450142,1.021295823401806,0.9093605354496543,0.000768251,2.980208624,0.016666666666666666,0.03754237288135593,2.0136363636363637
resilient,pre103,17,0.5020080956167664,1.3366772924454033,-2.116911171,2.684616778,-0.4507902878682634,0.7406852940158988,-2.425986829,1.478907473,14.763296135257484,6.46696225164187,2.207870442,35.97825581,6.521732861437125,1.868416205793244,1.419044048,9.271477339,2.1932566926227546,1.634522553732938,0.017907904,8.181019578,2.4736435851077845,2.2720405253279363,0.006252744,13.369552,3.3870681918443113,0.9370259308437311,1.829242607,5.209095328,4.267650375437126,1.5969490599349427,0.676461414,6.0306603,2.5168042091856284,0.6171297405747689,0.095340747,3.139848742,1.7482829951556886,0.7173642060336328,0.080714053,3.102254136,0.01818181818181818,0.01440677966101695,0.6958333333333333
resilient,pre103,18,1.4272912514555556,1.4465209579245073,-3.102220169,3.079727646,-0.898039252988889,13.196486278444445,-124.3213668,2.199408971,15.497889779988888,6.476031240883077,2.981356928,35.68338291,5.1143054979,2.0728897830654023,1.455934062,7.906650036,3.144494269211111,1.8925087094836996,0.517300423,7.987685612,3.256782678588889,2.513506819894338,0.059407249,13.5307057,4.305183646977778,0.9464573099199635,2.269174254,6.165925166,3.162406128977778,1.2984364796596004,0.400189684,5.969422231,2.7561461249555554,0.21970210434024476,2.051037364,3.124631934,1.1494350549333334,0.5247204802853325,0.038337576,2.564995633,0.012121212121212121,0.007627118644067797,0.5625
resilient,pre103,23,-0.7119739574040405,1.5154191478146375,-2.901030673,3.015751125,0.013971404797979817,12.57608775726728,-123.670194,2.377677418,17.446828610080807,7.199645608016446,2.894064734,34.20659608,5.694278967161616,1.1918769062280428,2.409178947,7.161171721,7.735425770363636,3.835992862953444,0.142046224,16.2235472,1.3425382920000002,1.37095269251922,0.01096817,4.833017399,6.072852803979798,0.40975722604412607,5.130815827,6.809393434,0.6756745881515152,0.5233039631485145,0.001503024,2.261737616,3.011167973606061,0.09133825721689498,2.812187864,3.137948814,2.052838278060606,0.4309031137691008,1.222453644,3.024063393,0.0030303030303030303,0.008389830508474576,2.475
resilient,pre103,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
control,pre104,0,0.0013518439898167007,1.6069626080567005,-3.133847972,3.135569306,0.01052654169959266,6.918364505006163,-124.9724065,123.3816791,15.494839944588595,6.531685420808909,0.0,42.68346475,5.961838632749491,1.5423115297560963,1.201552169,8.684865104,2.6908132695382263,2.238348933792353,0.010437975,15.35880942,1.554151523024465,1.4061238673233216,0.000265581,7.222768113,4.646019553352342,0.9371488574660948,2.301137667,6.951205017,1.665383501647658,0.9639867263781601,0.007763053,4.304340032,2.8743805463635437,0.26572408208474807,1.634349522,3.141579006,1.921760527179226,0.8760657162334846,0.030006091,3.140202103,0.1314475873544093,0.08322033898305085,0.6215189873417721
control,pre104,1,-0.5061605163957704,2.014811586626614,-3.130875358,3.138455383,-0.3450622582960725,13.657715499388384,-123.8895959,124.0299376,16.986779181800603,7.493836771407546,3.429017022,39.89688813,5.8213433767522655,1.468035128884976,1.331849307,9.307944432,3.9453272357311175,2.547924138754768,0.22745087,15.26186331,5.742742209909365,4.181608964431431,0.001121231,16.72590432,4.040743243595166,1.0190606963725375,1.058526991,6.238834987,2.7099189464561935,1.547140768764266,0.034436644,5.634697368,2.6986674806253776,0.4210229523183119,0.122697564,3.140389195,1.7076152063051362,0.7010247203639774,0.039553203,3.135473138,0.06821963394342762,0.028050847457627117,0.4036585365853658
control,pre104,2,0.14019916624047618,1.884145405348833,-3.129103156,3.141080874,-0.1643685495666667,12.204988708671337,-125.0764233,124.4517668,16.054187626359525,6.886314568930775,1.540050385,37.57237377,7.208500744326191,2.026676159241953,2.851376339,9.702518726,2.2823470639785715,1.6088513754565936,0.025404275,9.634395046,4.252491134645238,2.7290360609666946,0.007756156,11.88680805,2.966782630238095,1.0740782855828348,0.963925937,5.452122106,4.540877271395238,1.4117057953523913,0.364670894,6.336372008,2.343450041807143,0.8524805108013286,0.006266006,3.141544865,1.7379677981904762,0.916772637814386,0.001249269,3.133328283,0.0632279534109817,0.03559322033898305,0.5526315789473684
control,pre104,3,0.21962633348094374,1.8339503251790081,-3.107865382,3.14153268,-0.22378707632849365,0.6418252586674549,-1.902193733,1.409831022,16.42506228864973,7.1117947530726795,2.538493042,42.34881686,5.64068350806715,1.927154111225456,0.562161597,8.618259757,7.033984088776769,4.3226873913413275,0.066404187,19.17162313,0.8245204604065336,1.1246821549379757,0.000657604,8.522154725,5.879137261101633,0.6376367262647062,4.3925535,7.136562877,0.3653514654047187,0.38974822423797806,3.67e-05,2.608412438,2.982780362384755,0.13679182843954132,2.473668318,3.14106172,2.1131571078058076,0.6461002920660157,0.263617062,3.141021705,0.07154742096505824,0.04669491525423729,0.6406976744186046
control,pre104,4,-0.22547455180344828,1.5808273940910795,-3.107849888,3.13813189,0.31282702258735634,7.39340986312669,-4.692969605,125.4817772,15.482846214024137,6.385256539819862,1.223379767,37.492054,5.850343792286207,1.8118540607644722,0.920098806,8.830225053,3.262184617686207,3.0522229420053586,0.042836747,15.60216473,0.9095502426229884,1.7788823802814184,0.000657747,15.21800364,5.270452359291954,0.816590813116148,3.089274003,6.802246268,0.595342437483908,0.5093446772368747,0.000412466,4.23647649,2.9064753326747126,0.20218868010679786,1.955762979,3.14135993,2.0527790049712644,0.7934249653742721,0.012979415,3.132886368,0.06655574043261231,0.07372881355932204,1.0875
control,pre104,5,-0.33407311230479453,1.8785608426710714,-3.129757615,3.134114902,0.2411958437111872,12.65773861853979,-4.725176555,124.5205541,15.467481110099314,6.486530983555491,1.781296193,37.15670902,4.598376253868722,1.3887890099622533,0.730048602,7.766125385,3.6993056516598175,2.437317548818799,0.018060162,13.72710592,1.2344078769212328,1.8384511521243647,0.000700193,13.99183901,4.777764688148402,0.5715113631488231,2.389737892,6.506263341,1.1491877531210046,0.7012174072642922,0.003946398,4.219952993,2.861345262466895,0.20057773347317703,1.953642162,3.141421302,1.3915148441038812,0.8575238396577728,0.001913667,3.138413997,0.06655574043261231,0.07423728813559322,1.095
control,pre104,6,-0.3687401242160494,1.8427842149659783,-3.060038525,3.058982857,0.12647596536728395,7.001499326629847,-2.274556592,124.9112856,15.341896130231483,7.096409928266438,2.782314873,40.67264214,6.924332372913581,1.731338725891806,2.976976159,9.746158516,2.2623500835246912,1.5240967657781008,0.084483521,7.626060603,3.037486199425926,2.681873468902795,0.000124979,11.24089482,2.49951458445679,0.912869001302491,0.459863942,5.136233922,5.3315703249938275,0.6734540561654225,2.12958568,6.243842407,1.8734735981049382,0.8310607583915066,0.005113085,3.130003136,1.389193612552469,0.8516098930614562,0.00822459,3.141225127,0.04326123128119801,0.02745762711864407,0.6230769230769231
